Time,VAV_1:Des Heat Mass Flow [kg/s],VAV_1:Des Cool Mass Flow [kg/s],VAV_1:Des Heat Cap [W],VAV_1:Des Sens Cool Cap [W],VAV_2:Des Heat Mass Flow [kg/s],VAV_2:Des Cool Mass Flow [kg/s],VAV_2:Des Heat Cap [W],VAV_2:Des Sens Cool Cap [W],VAV_3:Des Heat Mass Flow [kg/s],VAV_3:Des Cool Mass Flow [kg/s],VAV_3:Des Heat Cap [W],VAV_3:Des Sens Cool Cap [W],VAV_5:Des Heat Mass Flow [kg/s],VAV_5:Des Cool Mass Flow [kg/s],VAV_5:Des Heat Cap [W],VAV_5:Des Sens Cool Cap [W] 
18:05:00,4.059214E+00,1.409188E+01,1.002916E+05,1.713179E+05,4.354837E+01,1.456130E+02,9.901453E+05,1.766001E+06,5.409470E+00,1.581969E+01,9.445851E+04,1.907605E+05,1.409379E+00,6.886593E+00,5.282525E+04,8.387029E+04 
18:10:00,4.124220E+00,1.403090E+01,1.000108E+05,1.702527E+05,4.420076E+01,1.449894E+02,9.873271E+05,1.755196E+06,5.476680E+00,1.576447E+01,9.416820E+04,1.897604E+05,1.409379E+00,6.881485E+00,5.282525E+04,8.362339E+04 
18:15:00,4.189382E+00,1.396524E+01,9.972932E+04,1.691352E+05,4.485470E+01,1.443164E+02,9.845029E+05,1.743834E+06,5.551793E+00,1.570356E+01,9.384390E+04,1.886962E+05,1.409379E+00,6.876354E+00,5.282525E+04,8.337623E+04 
18:20:00,4.254559E+00,1.389463E+01,9.944783E+04,1.679618E+05,4.550874E+01,1.435916E+02,9.816785E+05,1.731890E+06,5.636338E+00,1.563670E+01,9.347889E+04,1.875650E+05,1.409379E+00,6.871200E+00,5.282525E+04,8.312881E+04 
18:25:00,4.319944E+00,1.381787E+01,9.916563E+04,1.667192E+05,4.616482E+01,1.428031E+02,9.788477E+05,1.719229E+06,5.729786E+00,1.556269E+01,9.307585E+04,1.863533E+05,1.409379E+00,6.866026E+00,5.282525E+04,8.288116E+04 
18:30:00,4.385500E+00,1.373431E+01,9.888278E+04,1.654001E+05,4.682262E+01,1.419448E+02,9.760107E+05,1.705782E+06,5.830875E+00,1.548088E+01,9.264000E+04,1.850540E+05,1.409379E+00,6.860828E+00,5.282525E+04,8.263325E+04 
18:35:00,4.386229E+00,1.364116E+01,9.888003E+04,1.639731E+05,4.682982E+01,1.409897E+02,9.759848E+05,1.691247E+06,5.873002E+00,1.538863E+01,9.245901E+04,1.836371E+05,1.409379E+00,6.855606E+00,5.282525E+04,8.238506E+04 
18:40:00,4.387004E+00,1.353962E+01,9.887709E+04,1.624516E+05,4.683745E+01,1.399493E+02,9.759571E+05,1.675751E+06,5.917951E+00,1.528702E+01,9.226582E+04,1.821149E+05,1.409379E+00,6.850360E+00,5.282525E+04,8.213661E+04 
18:45:00,4.387720E+00,1.342980E+01,9.887438E+04,1.608370E+05,4.684450E+01,1.388256E+02,9.759316E+05,1.659318E+06,5.960000E+00,1.517624E+01,9.208507E+04,1.804894E+05,1.409379E+00,6.845090E+00,5.282525E+04,8.188787E+04 
18:50:00,4.388503E+00,1.331118E+01,9.887140E+04,1.591235E+05,4.685226E+01,1.376124E+02,9.759031E+05,1.641879E+06,5.997066E+00,1.505564E+01,9.192587E+04,1.787536E+05,1.409379E+00,6.839793E+00,5.282525E+04,8.163885E+04 
18:55:00,4.389145E+00,1.318507E+01,9.886884E+04,1.573256E+05,4.685868E+01,1.363228E+02,9.758782E+05,1.623580E+06,6.029299E+00,1.492653E+01,9.178715E+04,1.769219E+05,1.409379E+00,6.834469E+00,5.282525E+04,8.138952E+04 
19:00:00,4.389677E+00,1.305433E+01,9.886673E+04,1.554756E+05,4.686399E+01,1.349844E+02,9.758574E+05,1.604731E+06,6.057660E+00,1.479161E+01,9.166503E+04,1.750249E+05,1.409379E+00,6.829117E+00,5.282525E+04,8.113986E+04 
19:05:00,4.390119E+00,1.292661E+01,9.886496E+04,1.537606E+05,4.686842E+01,1.336717E+02,9.758400E+05,1.587181E+06,6.083010E+00,1.465829E+01,9.155582E+04,1.732470E+05,1.409379E+00,6.823734E+00,5.282525E+04,8.094037E+04 
19:10:00,4.390491E+00,1.280547E+01,9.886347E+04,1.521196E+05,4.687215E+01,1.324205E+02,9.758253E+05,1.570325E+06,6.105991E+00,1.453022E+01,9.145678E+04,1.715280E+05,1.409379E+00,6.818318E+00,5.282525E+04,8.074052E+04 
19:15:00,4.390808E+00,1.269409E+01,9.886220E+04,1.505886E+05,4.687534E+01,1.312617E+02,9.758127E+05,1.554506E+06,6.127061E+00,1.441053E+01,9.136594E+04,1.699034E+05,1.409379E+00,6.812868E+00,5.282525E+04,8.054028E+04 
19:20:00,4.391081E+00,1.259547E+01,9.886111E+04,1.492010E+05,4.687811E+01,1.302257E+02,9.758017E+05,1.540070E+06,6.146601E+00,1.430233E+01,9.128168E+04,1.684080E+05,1.409379E+00,6.807387E+00,5.282525E+04,8.033968E+04 
19:25:00,4.391320E+00,1.251111E+01,9.886014E+04,1.479738E+05,4.688053E+01,1.293274E+02,9.757920E+05,1.527184E+06,6.164831E+00,1.420717E+01,9.120304E+04,1.670594E+05,1.409379E+00,6.801873E+00,5.282525E+04,8.013872E+04 
19:30:00,4.391531E+00,1.244043E+01,9.885929E+04,1.469006E+05,4.688270E+01,1.285624E+02,9.757833E+05,1.515797E+06,6.181911E+00,1.412466E+01,9.112935E+04,1.658531E+05,1.409379E+00,6.796327E+00,5.282525E+04,7.993741E+04 
19:35:00,4.391720E+00,1.238053E+01,9.885852E+04,1.459488E+05,4.688464E+01,1.279027E+02,9.757754E+05,1.505595E+06,6.197975E+00,1.405205E+01,9.106003E+04,1.647582E+05,1.409379E+00,6.790753E+00,5.282525E+04,7.973577E+04 
19:40:00,4.391890E+00,1.232814E+01,9.885782E+04,1.450814E+05,4.688641E+01,1.273164E+02,9.757681E+05,1.496220E+06,6.213130E+00,1.398618E+01,9.099462E+04,1.637391E+05,1.409379E+00,6.785154E+00,5.282525E+04,7.953385E+04 
19:45:00,4.392046E+00,1.228127E+01,9.885718E+04,1.442762E+05,4.688803E+01,1.267842E+02,9.757615E+05,1.487452E+06,6.227466E+00,1.392510E+01,9.093273E+04,1.627739E+05,1.409379E+00,6.779535E+00,5.282525E+04,7.933172E+04 
19:50:00,4.392188E+00,1.223878E+01,9.885659E+04,1.435201E+05,4.688953E+01,1.262948E+02,9.757552E+05,1.479167E+06,6.241058E+00,1.386767E+01,9.087406E+04,1.618498E+05,1.409379E+00,6.773899E+00,5.282525E+04,7.912938E+04 
19:55:00,4.392320E+00,1.219992E+01,9.885604E+04,1.428051E+05,4.689094E+01,1.258413E+02,9.757494E+05,1.471286E+06,6.253972E+00,1.381321E+01,9.081831E+04,1.609592E+05,1.409379E+00,6.768253E+00,5.282525E+04,7.892693E+04 
20:00:00,4.392443E+00,1.216411E+01,9.885553E+04,1.421243E+05,4.689225E+01,1.254180E+02,9.757439E+05,1.463744E+06,6.266262E+00,1.376116E+01,9.076524E+04,1.600957E+05,1.409379E+00,6.762602E+00,5.282525E+04,7.872443E+04 
20:05:00,4.392557E+00,1.213101E+01,9.885505E+04,1.415244E+05,4.689350E+01,1.250220E+02,9.757387E+05,1.457014E+06,6.277978E+00,1.371126E+01,9.071465E+04,1.593068E+05,1.409379E+00,6.756951E+00,5.282525E+04,7.854718E+04 
20:10:00,4.392665E+00,1.210022E+01,9.885460E+04,1.409506E+05,4.689467E+01,1.246496E+02,9.757337E+05,1.450551E+06,6.289114E+00,1.366314E+01,9.066657E+04,1.585380E+05,1.409379E+00,6.751305E+00,5.282525E+04,7.836999E+04 
20:15:00,4.392767E+00,1.207143E+01,9.885417E+04,1.403994E+05,4.689579E+01,1.242979E+02,9.757290E+05,1.444320E+06,6.299720E+00,1.361652E+01,9.062077E+04,1.577862E+05,1.409379E+00,6.745666E+00,5.282525E+04,7.819289E+04 
20:20:00,4.392864E+00,1.204437E+01,9.885376E+04,1.398675E+05,4.689686E+01,1.239644E+02,9.757244E+05,1.438293E+06,6.309850E+00,1.357118E+01,9.057702E+04,1.570486E+05,1.409379E+00,6.740040E+00,5.282525E+04,7.801592E+04 
20:25:00,4.392956E+00,1.201882E+01,9.885337E+04,1.393528E+05,4.689789E+01,1.236469E+02,9.757200E+05,1.432448E+06,6.319541E+00,1.352691E+01,9.053517E+04,1.563232E+05,1.409379E+00,6.734428E+00,5.282525E+04,7.783911E+04 
20:30:00,4.393044E+00,1.199461E+01,9.885299E+04,1.388530E+05,4.689888E+01,1.233439E+02,9.757158E+05,1.426765E+06,6.328827E+00,1.348357E+01,9.049507E+04,1.556081E+05,1.409379E+00,6.728834E+00,5.282525E+04,7.766250E+04 
20:35:00,4.393129E+00,1.197141E+01,9.885263E+04,1.383646E+05,4.689984E+01,1.230521E+02,9.757117E+05,1.421208E+06,6.337736E+00,1.344086E+01,9.045660E+04,1.549002E+05,1.409379E+00,6.723259E+00,5.282525E+04,7.748612E+04 
20:40:00,4.393212E+00,1.194909E+01,9.885228E+04,1.378862E+05,4.690077E+01,1.227701E+02,9.757077E+05,1.415762E+06,6.346344E+00,1.339866E+01,9.041942E+04,1.541980E+05,1.409379E+00,6.717706E+00,5.282525E+04,7.730997E+04 
20:45:00,4.393291E+00,1.192754E+01,9.885194E+04,1.374164E+05,4.690169E+01,1.224970E+02,9.757038E+05,1.410415E+06,6.354664E+00,1.335687E+01,9.038349E+04,1.535005E+05,1.409379E+00,6.712177E+00,5.282525E+04,7.713410E+04 
20:50:00,4.393369E+00,1.190665E+01,9.885161E+04,1.369540E+05,4.690258E+01,1.222316E+02,9.757000E+05,1.405156E+06,6.362699E+00,1.331543E+01,9.034879E+04,1.528068E+05,1.409379E+00,6.706673E+00,5.282525E+04,7.695850E+04 
20:55:00,4.393445E+00,1.188635E+01,9.885128E+04,1.364982E+05,4.690345E+01,1.219732E+02,9.756962E+05,1.399976E+06,6.370462E+00,1.327427E+01,9.031526E+04,1.521163E+05,1.409379E+00,6.701195E+00,5.282525E+04,7.678320E+04 
21:00:00,4.393519E+00,1.186656E+01,9.885096E+04,1.360482E+05,4.690430E+01,1.217212E+02,9.756925E+05,1.394866E+06,6.377967E+00,1.323334E+01,9.028285E+04,1.514285E+05,1.409379E+00,6.695745E+00,5.282525E+04,7.660822E+04 
21:05:00,4.393591E+00,1.184722E+01,9.885065E+04,1.356033E+05,4.690514E+01,1.214748E+02,9.756889E+05,1.389820E+06,6.385227E+00,1.319261E+01,9.025150E+04,1.507428E+05,1.409379E+00,6.690323E+00,5.282525E+04,7.643355E+04 
21:10:00,4.393662E+00,1.182827E+01,9.885035E+04,1.351628E+05,4.690597E+01,1.212336E+02,9.756854E+05,1.384833E+06,6.392256E+00,1.315204E+01,9.022114E+04,1.500590E+05,1.409379E+00,6.684931E+00,5.282525E+04,7.625922E+04 
21:15:00,4.393732E+00,1.180968E+01,9.885005E+04,1.347263E+05,4.690678E+01,1.209971E+02,9.756819E+05,1.379899E+06,6.399065E+00,1.311161E+01,9.019174E+04,1.493768E+05,1.409379E+00,6.679570E+00,5.282525E+04,7.608523E+04 
21:20:00,4.393801E+00,1.179141E+01,9.884975E+04,1.342933E+05,4.690758E+01,1.207650E+02,9.756784E+05,1.375014E+06,6.405667E+00,1.307131E+01,9.016322E+04,1.486960E+05,1.409379E+00,6.674239E+00,5.282525E+04,7.591159E+04 
21:25:00,4.393868E+00,1.177342E+01,9.884946E+04,1.338636E+05,4.690837E+01,1.205368E+02,9.756750E+05,1.370174E+06,6.412072E+00,1.303112E+01,9.013556E+04,1.480164E+05,1.409379E+00,6.668939E+00,5.282525E+04,7.573829E+04 
21:30:00,4.393935E+00,1.175568E+01,9.884917E+04,1.334367E+05,4.690915E+01,1.203124E+02,9.756717E+05,1.365375E+06,6.418289E+00,1.299103E+01,9.010871E+04,1.473380E+05,1.409379E+00,6.663671E+00,5.282525E+04,7.556535E+04 
21:35:00,4.394001E+00,1.173817E+01,9.884889E+04,1.330123E+05,4.690992E+01,1.200914E+02,9.756684E+05,1.360616E+06,6.424329E+00,1.295104E+01,9.008263E+04,1.466607E+05,1.409379E+00,6.658435E+00,5.282525E+04,7.539278E+04 
21:40:00,4.394066E+00,1.172087E+01,9.884861E+04,1.325903E+05,4.691068E+01,1.198737E+02,9.756651E+05,1.355892E+06,6.430201E+00,1.291115E+01,9.005727E+04,1.459845E+05,1.409379E+00,6.653231E+00,5.282525E+04,7.522056E+04 
21:45:00,4.394130E+00,1.170376E+01,9.884833E+04,1.321705E+05,4.691143E+01,1.196589E+02,9.756618E+05,1.351202E+06,6.435912E+00,1.287135E+01,9.003260E+04,1.453093E+05,1.409379E+00,6.648059E+00,5.282525E+04,7.504871E+04 
21:50:00,4.394194E+00,1.168682E+01,9.884806E+04,1.317526E+05,4.691218E+01,1.194470E+02,9.756586E+05,1.346544E+06,6.441470E+00,1.283165E+01,9.000860E+04,1.446353E+05,1.409379E+00,6.642921E+00,5.282525E+04,7.487723E+04 
21:55:00,4.394257E+00,1.167004E+01,9.884779E+04,1.313365E+05,4.691292E+01,1.192377E+02,9.756554E+05,1.341917E+06,6.446883E+00,1.279204E+01,8.998522E+04,1.439623E+05,1.409379E+00,6.637814E+00,5.282525E+04,7.470612E+04 
22:00:00,4.394319E+00,1.165342E+01,9.884752E+04,1.309221E+05,4.691365E+01,1.190310E+02,9.756522E+05,1.337317E+06,6.452156E+00,1.275254E+01,8.996245E+04,1.432905E+05,1.409379E+00,6.632741E+00,5.282525E+04,7.453537E+04 
22:05:00,4.394381E+00,9.704245E+00,9.884725E+04,1.093876E+05,4.691438E+01,9.910621E+01,9.756491E+05,1.117400E+06,6.457297E+00,1.061065E+01,8.994025E+04,1.197220E+05,1.409379E+00,5.525168E+00,5.282525E+04,6.221363E+04 
22:10:00,4.394443E+00,7.757881E+00,9.884698E+04,8.861586E+04,4.691510E+01,7.921651E+01,9.756460E+05,9.056077E+05,6.462311E+00,8.479140E+00,8.991859E+04,9.719165E+04,1.409379E+00,4.418449E+00,5.282525E+04,5.023536E+04 
22:15:00,4.394504E+00,5.955957E+00,9.884672E+04,6.887597E+04,4.691582E+01,6.110930E+01,9.756429E+05,7.079534E+05,6.467203E+00,6.649412E+00,8.989747E+04,7.745816E+04,1.409379E+00,3.312578E+00,5.282525E+04,3.803001E+04 
22:20:00,4.394564E+00,4.366681E+00,9.884646E+04,5.027335E+04,4.691653E+01,4.496911E+01,9.756398E+05,5.193832E+05,6.471979E+00,4.950824E+00,8.987684E+04,5.774166E+04,1.409379E+00,2.207550E+00,5.282525E+04,2.517838E+04 
22:25:00,4.394625E+00,2.855784E+00,9.884620E+04,3.110861E+04,4.691723E+01,2.949831E+01,9.756368E+05,3.234107E+05,6.476644E+00,3.284238E+00,8.985669E+04,3.674017E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.531212E+04 
22:30:00,4.394685E+00,2.818758E+00,9.884594E+04,3.044745E+04,4.691794E+01,2.818758E+01,9.756337E+05,3.044745E+05,6.481201E+00,2.818758E+00,8.983701E+04,3.044745E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.522373E+04 
22:35:00,4.394744E+00,2.818758E+00,9.884568E+04,3.027066E+04,4.691863E+01,2.818758E+01,9.756307E+05,3.027066E+05,6.485656E+00,2.818758E+00,8.981777E+04,3.027066E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.513533E+04 
22:40:00,4.394804E+00,2.818758E+00,9.884543E+04,3.009387E+04,4.691933E+01,2.821189E+01,9.756277E+05,3.012844E+05,6.490012E+00,2.837953E+00,8.979896E+04,3.036706E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.504694E+04 
22:45:00,4.394863E+00,2.818758E+00,9.884517E+04,2.991708E+04,4.692001E+01,2.829239E+01,9.756248E+05,3.006661E+05,6.494273E+00,2.974697E+00,8.978056E+04,3.214196E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.495854E+04 
22:50:00,4.394921E+00,2.818758E+00,9.884492E+04,2.974029E+04,4.692070E+01,2.835552E+01,9.756218E+05,2.997991E+05,6.498443E+00,3.042279E+00,8.976255E+04,3.292955E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.487014E+04 
22:55:00,4.394980E+00,2.822776E+00,9.884467E+04,2.962082E+04,4.692138E+01,2.840984E+01,9.756189E+05,2.988063E+05,6.502524E+00,3.101017E+00,8.974492E+04,3.359083E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.478175E+04 
23:00:00,4.395038E+00,2.827659E+00,9.884442E+04,2.951370E+04,4.692206E+01,2.878444E+01,9.756160E+05,3.023831E+05,6.506521E+00,3.154060E+00,8.972766E+04,3.417086E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.469335E+04 
23:05:00,4.395095E+00,2.831885E+00,9.884417E+04,2.939721E+04,4.692273E+01,2.929836E+01,9.756130E+05,3.079479E+05,6.510436E+00,3.202544E+00,8.971075E+04,3.468582E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.460495E+04 
23:10:00,4.395153E+00,2.845702E+00,9.884392E+04,2.941756E+04,4.692340E+01,2.977898E+01,9.756101E+05,3.130374E+05,6.514271E+00,3.247235E+00,8.969419E+04,3.514669E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.451656E+04 
23:15:00,4.395210E+00,2.882862E+00,9.884367E+04,2.977097E+04,4.692407E+01,3.023143E+01,9.756073E+05,3.177251E+05,6.518030E+00,3.288707E+00,8.967796E+04,3.556162E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.442816E+04 
23:20:00,4.395267E+00,2.917202E+00,9.884343E+04,3.008413E+04,4.692472E+01,3.065879E+01,9.756044E+05,3.220548E+05,6.521668E+00,3.327320E+00,8.966224E+04,3.593575E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.433977E+04 
23:25:00,4.395323E+00,2.949052E+00,9.884318E+04,3.036179E+04,4.692538E+01,3.106352E+01,9.756016E+05,3.260615E+05,6.525246E+00,3.363357E+00,8.964679E+04,3.627313E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.425137E+04 
23:30:00,4.395378E+00,2.978712E+00,9.884294E+04,3.060818E+04,4.692602E+01,3.144788E+01,9.755988E+05,3.297777E+05,6.528725E+00,3.397079E+00,8.963176E+04,3.657749E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.416297E+04 
23:35:00,4.395433E+00,3.006342E+00,9.884271E+04,3.082562E+04,4.692666E+01,3.181267E+01,9.755961E+05,3.332146E+05,6.532107E+00,3.429251E+00,8.961716E+04,3.685973E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.407458E+04 
23:40:00,4.395487E+00,3.032202E+00,9.884248E+04,3.101780E+04,4.692728E+01,3.216018E+01,9.755934E+05,3.364048E+05,6.535406E+00,3.460484E+00,8.960291E+04,3.712856E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.398618E+04 
23:45:00,4.395541E+00,3.056509E+00,9.884224E+04,3.118781E+04,4.692791E+01,3.249231E+01,9.755907E+05,3.393758E+05,6.538630E+00,3.489786E+00,8.958899E+04,3.736985E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.389779E+04 
23:50:00,4.395595E+00,3.079435E+00,9.884201E+04,3.133813E+04,4.692853E+01,3.281052E+01,9.755880E+05,3.421481E+05,6.541829E+00,3.517338E+00,8.957517E+04,3.758618E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.380939E+04 
23:55:00,4.395648E+00,3.101129E+00,9.884178E+04,3.147087E+04,4.692915E+01,3.311606E+01,9.755853E+05,3.447396E+05,6.544947E+00,3.543297E+00,8.956170E+04,3.777976E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.372099E+04 
24:00:00,4.395702E+00,3.121724E+00,9.884155E+04,3.158792E+04,4.692977E+01,3.341005E+01,9.755826E+05,3.471664E+05,6.548031E+00,3.567802E+00,8.954839E+04,3.795262E+04,1.409379E+00,1.409379E+00,5.282525E+04,1.363260E+04 
Coinc Peak   ,4.397323E+00,1.797409E+01,9.883455E+04,2.208991E+05,4.694824E+01,1.902078E+02,9.755029E+05,2.354568E+06,6.680834E+00,1.836483E+01,8.897153E+04,2.299409E+05,1.409379E+00,9.756429E+00,5.282525E+04,1.080305E+05 
NonCoinc Peak,4.397323E+00,1.955750E+01,9.883455E+04,2.208991E+05,4.694824E+01,2.080010E+02,9.755029E+05,2.354568E+06,6.681600E+00,2.030184E+01,8.897153E+04,2.299409E+05,1.409379E+00,9.756429E+00,5.282525E+04,1.080305E+05 
